passenger;date_dep;date_arr;diff_dep;diff_arr;model;airport_dep;airport_arr;fare_condition;amount
100;2017/06/23 16:25:00.000;2017/06/23 18:09:00.000;03:35:00;01:44:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
100;2017/06/23 09:47:00.000;2017/06/23 10:37:00.000;00:02:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6600,0
289;2017/06/23 16:25:00.000;2017/06/23 18:09:00.000;03:35:00;01:44:00;Боинг 777-300;Шереметьево;Кольцово;Business;43100,0
289;2017/06/23 09:47:00.000;2017/06/23 10:37:00.000;00:02:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
151;2017/06/23 16:25:00.000;2017/06/23 18:09:00.000;03:35:00;01:44:00;Боинг 777-300;Шереметьево;Кольцово;Business;43100,0
151;2017/06/23 09:47:00.000;2017/06/23 10:37:00.000;00:02:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
170;2017/06/23 16:25:00.000;2017/06/23 18:09:00.000;03:35:00;01:44:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
170;2017/06/23 09:47:00.000;2017/06/23 10:37:00.000;00:02:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Business;18000,0
8;2017/06/23 16:25:00.000;2017/06/23 18:09:00.000;03:35:00;01:44:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
8;2017/06/23 09:47:00.000;2017/06/23 10:37:00.000;00:02:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Business;18000,0
94;2017/06/23 16:25:00.000;2017/06/23 18:09:00.000;03:35:00;01:44:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
94;2017/06/23 09:47:00.000;2017/06/23 10:37:00.000;00:02:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
51;2017/06/23 16:25:00.000;2017/06/23 18:09:00.000;03:35:00;01:44:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
51;2017/06/23 09:47:00.000;2017/06/23 10:37:00.000;00:02:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
244;2017/06/23 16:25:00.000;2017/06/23 18:09:00.000;03:35:00;01:44:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
244;2017/06/23 09:47:00.000;2017/06/23 10:37:00.000;00:02:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Business;18000,0
13;2017/06/23 16:25:00.000;2017/06/23 18:09:00.000;03:35:00;01:44:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
13;2017/06/23 09:47:00.000;2017/06/23 10:37:00.000;00:02:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Business;18000,0
159;2017/06/25 12:55:00.000;2017/06/25 14:41:00.000;00:05:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
98;2017/06/25 12:55:00.000;2017/06/25 14:41:00.000;00:05:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
190;2017/06/25 12:55:00.000;2017/06/25 14:41:00.000;00:05:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
126;2017/06/25 12:55:00.000;2017/06/25 14:41:00.000;00:05:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
188;2017/06/25 12:55:00.000;2017/06/25 14:41:00.000;00:05:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
36;2017/06/25 12:55:00.000;2017/06/25 14:41:00.000;00:05:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
49;2017/06/25 12:55:00.000;2017/06/25 14:41:00.000;00:05:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Comfort;24400,0
118;2017/06/25 12:55:00.000;2017/06/25 14:41:00.000;00:05:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Comfort;24400,0
262;2017/06/26 12:52:00.000;2017/06/26 14:38:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
262;2017/06/26 09:50:00.000;2017/06/26 10:41:00.000;00:05:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
45;2017/06/26 12:52:00.000;2017/06/26 14:38:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
45;2017/06/26 09:50:00.000;2017/06/26 10:41:00.000;00:05:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
289;2017/06/26 12:52:00.000;2017/06/26 14:38:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
289;2017/06/26 09:50:00.000;2017/06/26 10:41:00.000;00:05:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Business;18000,0
22;2017/06/26 12:52:00.000;2017/06/26 14:38:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
22;2017/06/26 09:50:00.000;2017/06/26 10:41:00.000;00:05:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Business;18000,0
243;2017/06/26 12:52:00.000;2017/06/26 14:38:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Economy;15800,0
243;2017/06/26 09:50:00.000;2017/06/26 10:41:00.000;00:05:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
107;2017/06/26 12:52:00.000;2017/06/26 14:38:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Economy;15800,0
107;2017/06/26 09:50:00.000;2017/06/26 10:41:00.000;00:05:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
33;2017/06/26 12:52:00.000;2017/06/26 14:38:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Comfort;24400,0
33;2017/06/26 09:50:00.000;2017/06/26 10:41:00.000;00:05:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Business;18000,0
6;2017/06/26 12:52:00.000;2017/06/26 14:38:00.000;00:02:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Comfort;24400,0
6;2017/06/26 09:50:00.000;2017/06/26 10:41:00.000;00:05:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Business;18000,0
185;2017/06/27 09:49:00.000;2017/06/27 10:40:00.000;00:04:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Business;18000,0
6;2017/06/27 09:49:00.000;2017/06/27 10:40:00.000;00:04:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Business;18000,0
285;2017/06/27 09:49:00.000;2017/06/27 10:40:00.000;00:04:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
123;2017/06/27 09:49:00.000;2017/06/27 10:40:00.000;00:04:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
286;2017/06/27 09:49:00.000;2017/06/27 10:40:00.000;00:04:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
125;2017/06/27 09:49:00.000;2017/06/27 10:40:00.000;00:04:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
211;2017/06/27 09:49:00.000;2017/06/27 10:40:00.000;00:04:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
80;2017/06/27 09:49:00.000;2017/06/27 10:40:00.000;00:04:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
174;2017/06/29 12:52:00.000;2017/06/29 14:37:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
150;2017/06/29 12:52:00.000;2017/06/29 14:37:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
245;2017/06/29 12:52:00.000;2017/06/29 14:37:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
49;2017/06/29 12:52:00.000;2017/06/29 14:37:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
66;2017/06/29 12:52:00.000;2017/06/29 14:37:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Кольцово;Comfort;24400,0
60;2017/06/29 12:52:00.000;2017/06/29 14:37:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Кольцово;Comfort;24400,0
56;2017/06/29 12:52:00.000;2017/06/29 14:37:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Кольцово;Comfort;24400,0
153;2017/06/29 12:52:00.000;2017/06/29 14:37:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Кольцово;Comfort;24400,0
330;2017/06/29 12:52:00.000;2017/06/29 14:37:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
147;2017/06/29 12:52:00.000;2017/06/29 14:37:00.000;00:02:00;01:45:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
329;2017/06/30 12:50:00.000;2017/06/30 14:37:00.000;00:00:00;01:47:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
329;2017/06/30 09:48:00.000;2017/06/30 10:39:00.000;00:03:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
145;2017/06/30 12:50:00.000;2017/06/30 14:37:00.000;00:00:00;01:47:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
145;2017/06/30 09:48:00.000;2017/06/30 10:39:00.000;00:03:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
105;2017/06/30 12:50:00.000;2017/06/30 14:37:00.000;00:00:00;01:47:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
105;2017/06/30 09:48:00.000;2017/06/30 10:39:00.000;00:03:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
83;2017/06/30 12:50:00.000;2017/06/30 14:37:00.000;00:00:00;01:47:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
83;2017/06/30 09:48:00.000;2017/06/30 10:39:00.000;00:03:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
232;2017/06/30 12:50:00.000;2017/06/30 14:37:00.000;00:00:00;01:47:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
232;2017/06/30 09:48:00.000;2017/06/30 10:39:00.000;00:03:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
2;2017/06/30 12:50:00.000;2017/06/30 14:37:00.000;00:00:00;01:47:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
2;2017/06/30 09:48:00.000;2017/06/30 10:39:00.000;00:03:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
48;2017/07/01 09:50:00.000;2017/07/01 10:40:00.000;00:05:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
95;2017/07/01 09:50:00.000;2017/07/01 10:40:00.000;00:05:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
254;2017/07/01 09:50:00.000;2017/07/01 10:40:00.000;00:05:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
157;2017/07/01 09:50:00.000;2017/07/01 10:40:00.000;00:05:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
321;2017/07/01 09:50:00.000;2017/07/01 10:40:00.000;00:05:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
146;2017/07/01 09:50:00.000;2017/07/01 10:40:00.000;00:05:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
11;2017/07/01 09:50:00.000;2017/07/01 10:40:00.000;00:05:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
98;2017/07/01 09:50:00.000;2017/07/01 10:40:00.000;00:05:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
83;2017/07/03 09:46:00.000;2017/07/03 10:35:00.000;00:01:00;00:49:00;Аэробус A321-200;Пулково;Шереметьево;Business;18000,0
10;2017/07/03 09:46:00.000;2017/07/03 10:35:00.000;00:01:00;00:49:00;Аэробус A321-200;Пулково;Шереметьево;Business;18000,0
185;2017/07/03 09:46:00.000;2017/07/03 10:35:00.000;00:01:00;00:49:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
38;2017/07/03 09:46:00.000;2017/07/03 10:35:00.000;00:01:00;00:49:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
22;2017/07/03 09:46:00.000;2017/07/03 10:35:00.000;00:01:00;00:49:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
79;2017/07/03 09:46:00.000;2017/07/03 10:35:00.000;00:01:00;00:49:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
213;2017/07/03 09:46:00.000;2017/07/03 10:35:00.000;00:01:00;00:49:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
90;2017/07/03 09:46:00.000;2017/07/03 10:35:00.000;00:01:00;00:49:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
240;2017/07/03 09:46:00.000;2017/07/03 10:35:00.000;00:01:00;00:49:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
53;2017/07/03 09:46:00.000;2017/07/03 10:35:00.000;00:01:00;00:49:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
118;2017/07/06 09:45:00.000;2017/07/06 10:36:00.000;00:00:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Business;18000,0
142;2017/07/06 09:45:00.000;2017/07/06 10:36:00.000;00:00:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Business;18000,0
4;2017/07/06 09:45:00.000;2017/07/06 10:36:00.000;00:00:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
121;2017/07/06 09:45:00.000;2017/07/06 10:36:00.000;00:00:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
143;2017/07/06 09:45:00.000;2017/07/06 10:36:00.000;00:00:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
79;2017/07/06 09:45:00.000;2017/07/06 10:36:00.000;00:00:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
83;2017/07/06 09:45:00.000;2017/07/06 10:36:00.000;00:00:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
27;2017/07/06 09:45:00.000;2017/07/06 10:36:00.000;00:00:00;00:51:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
86;2017/07/08 12:52:00.000;2017/07/08 14:39:00.000;00:02:00;01:47:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
118;2017/07/08 12:52:00.000;2017/07/08 14:39:00.000;00:02:00;01:47:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
331;2017/07/08 12:52:00.000;2017/07/08 14:39:00.000;00:02:00;01:47:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
98;2017/07/08 12:52:00.000;2017/07/08 14:39:00.000;00:02:00;01:47:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
298;2017/07/08 12:52:00.000;2017/07/08 14:39:00.000;00:02:00;01:47:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
81;2017/07/08 12:52:00.000;2017/07/08 14:39:00.000;00:02:00;01:47:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
129;2017/07/08 12:52:00.000;2017/07/08 14:39:00.000;00:02:00;01:47:00;Боинг 777-300;Шереметьево;Кольцово;Comfort;24400,0
70;2017/07/08 12:52:00.000;2017/07/08 14:39:00.000;00:02:00;01:47:00;Боинг 777-300;Шереметьево;Кольцово;Comfort;24400,0
152;2017/07/09 09:50:00.000;2017/07/09 10:39:00.000;00:05:00;00:49:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
81;2017/07/09 09:50:00.000;2017/07/09 10:39:00.000;00:05:00;00:49:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
210;2017/07/09 09:50:00.000;2017/07/09 10:39:00.000;00:05:00;00:49:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
107;2017/07/09 09:50:00.000;2017/07/09 10:39:00.000;00:05:00;00:49:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
241;2017/07/09 09:50:00.000;2017/07/09 10:39:00.000;00:05:00;00:49:00;Аэробус A321-200;Пулково;Шереметьево;Business;18000,0
118;2017/07/09 09:50:00.000;2017/07/09 10:39:00.000;00:05:00;00:49:00;Аэробус A321-200;Пулково;Шереметьево;Business;18000,0
188;2017/07/09 09:50:00.000;2017/07/09 10:39:00.000;00:05:00;00:49:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
130;2017/07/09 09:50:00.000;2017/07/09 10:39:00.000;00:05:00;00:49:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
342;2017/07/10 12:54:00.000;2017/07/10 14:40:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Comfort;24400,0
342;2017/07/10 12:31:00.000;2017/07/10 13:21:00.000;02:46:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
102;2017/07/10 12:54:00.000;2017/07/10 14:40:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Comfort;24400,0
102;2017/07/10 12:31:00.000;2017/07/10 13:21:00.000;02:46:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
337;2017/07/10 12:54:00.000;2017/07/10 14:40:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
337;2017/07/10 12:31:00.000;2017/07/10 13:21:00.000;02:46:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
86;2017/07/10 12:54:00.000;2017/07/10 14:40:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Economy;14400,0
86;2017/07/10 12:31:00.000;2017/07/10 13:21:00.000;02:46:00;00:50:00;Аэробус A321-200;Пулково;Шереметьево;Economy;6000,0
29;2017/07/10 12:54:00.000;2017/07/10 14:40:00.000;00:04:00;01:46:00;Боинг 777-300;Шереметьево;Кольцово;Comfort;24400,0
